time,away_description,away_change,score,home_change,home_description
11:41.0, , ,0-0, ,A. Drummond misses 2-pt hook shot from 6 ft (block by D. Jordan)
11:38.0,Defensive rebound by K. Knox, ,0-0, , 
11:23.0,N. Vonleh misses 3-pt jump shot from 26 ft, ,0-0, , 
11:20.0,Offensive rebound by D. Jordan, ,0-0, , 
11:20.0,Shooting foul by A. Drummond (drawn by D. Smith), ,0-0, , 
11:20.0,D. Smith makes free throw 1 of 2,+1,1-0, , 
11:20.0,D. Smith misses free throw 2 of 2, ,1-0, , 
11:17.0, , ,1-0, ,Defensive rebound by L. Galloway
10:58.0, , ,1-0, ,R. Jackson misses 2-pt layup from 2 ft
10:57.0, , ,1-0, ,Offensive rebound by A. Drummond
10:56.0, , ,1-2,+2,A. Drummond makes 2-pt layup from 1 ft
10:46.0,N. Vonleh misses 3-pt jump shot from 25 ft, ,1-2, , 
10:44.0, , ,1-2, ,Defensive rebound by A. Drummond
10:42.0, , ,1-2, ,Shooting foul by N. Vonleh (drawn by B. Griffin)
10:42.0, , ,1-3,+1,B. Griffin makes free throw 1 of 2
10:42.0, , ,1-4,+1,B. Griffin makes free throw 2 of 2
10:29.0,N. Vonleh misses 2-pt hook shot from 6 ft, ,1-4, , 
10:26.0, , ,1-4, ,Defensive rebound by A. Drummond
10:19.0, , ,1-6,+2,R. Jackson makes 2-pt layup from 2 ft
10:08.0,D. Jordan makes 2-pt layup from 3 ft (assist by D. Smith),+2,3-6, , 
10:03.0, , ,3-6, ,Shooting foul by K. Knox (drawn by A. Drummond)
10:03.0, , ,3-7,+1,A. Drummond makes free throw 1 of 2
10:03.0, , ,3-8,+1,A. Drummond makes free throw 2 of 2
9:49.0,D. Smith misses 3-pt jump shot from 26 ft, ,3-8, , 
9:45.0,Offensive rebound by D. Jordan, ,3-8, , 
9:41.0,D. Smith misses 2-pt layup from 3 ft (block by A. Drummond), ,3-8, , 
9:38.0, , ,3-8, ,Defensive rebound by B. Griffin
9:34.0, , ,3-8, ,R. Jackson misses 2-pt layup from 9 ft
9:30.0, , ,3-8, ,Offensive rebound by A. Drummond
9:29.0, , ,3-10,+2,A. Drummond makes 2-pt hook shot from 4 ft
9:20.0,Personal foul by B. Griffin (drawn by N. Vonleh), ,3-10, , 
9:08.0,D. Dotson misses 3-pt jump shot from 23 ft, ,3-10, , 
9:05.0, , ,3-10, ,Defensive rebound by Team
8:54.0, , ,3-13,+3,R. Jackson makes 3-pt jump shot from 24 ft (assist by B. Griffin)
8:51.0,Turnover by D. Jordan (inbound), ,3-13, , 
8:43.0, , ,3-15,+2,B. Griffin makes 2-pt jump shot from 13 ft (assist by L. Galloway)
8:37.0,New York full timeout, ,3-15, , 
8:37.0,L. Thomas enters the game for N. Vonleh, ,3-15, , 
8:32.0,K. Knox misses 2-pt jump shot from 12 ft, ,3-15, , 
8:32.0,Offensive rebound by Team, ,3-15, , 
8:30.0,D. Dotson makes 2-pt jump shot from 17 ft (assist by K. Knox),+2,5-15, , 
8:04.0, , ,5-18,+3,R. Jackson makes 3-pt jump shot from 26 ft (assist by B. Griffin)
7:48.0,L. Thomas misses 3-pt jump shot from 25 ft, ,5-18, , 
7:46.0, , ,5-18, ,Defensive rebound by A. Drummond
7:42.0, , ,5-20,+2,B. Griffin makes 2-pt layup from 3 ft (assist by R. Jackson)
7:42.0, , ,5-20, ,Shooting foul by L. Thomas (drawn by B. Griffin)
7:42.0, , ,5-21,+1,B. Griffin makes free throw 1 of 1
7:25.0,D. Smith makes 3-pt jump shot from 24 ft (assist by L. Thomas),+3,8-21, , 
7:08.0, , ,8-24,+3,R. Jackson makes 3-pt jump shot from 28 ft
6:43.0,K. Knox misses 3-pt jump shot from 25 ft, ,8-24, , 
6:39.0, , ,8-24, ,Defensive rebound by B. Griffin
6:33.0, , ,8-24, ,L. Galloway misses 3-pt jump shot from 24 ft
6:31.0,Defensive rebound by D. Jordan, ,8-24, , 
6:15.0,D. Dotson misses 2-pt jump shot from 3 ft, ,8-24, , 
6:15.0, , ,8-24, ,Defensive rebound by Team
6:15.0,M. Robinson enters the game for D. Jordan, ,8-24, , 
6:15.0,A. Trier enters the game for K. Knox, ,8-24, , 
6:07.0, , ,8-24, ,R. Jackson misses 3-pt jump shot from 25 ft
6:03.0,Defensive rebound by D. Dotson, ,8-24, , 
5:58.0,Shooting foul by B. Brown (drawn by D. Smith), ,8-24, , 
5:58.0,D. Smith makes free throw 1 of 2,+1,9-24, , 
5:58.0,D. Smith makes free throw 2 of 2,+1,10-24, , 
5:46.0, , ,10-26,+2,B. Griffin makes 2-pt hook shot from 6 ft
5:33.0,L. Thomas misses 2-pt hook shot from 6 ft, ,10-26, , 
5:31.0, , ,10-26, ,Defensive rebound by A. Drummond
5:31.0, , ,10-26, ,Personal take foul by D. Smith (drawn by B. Brown)
5:20.0, , ,10-28,+2,A. Drummond makes 2-pt hook shot from 4 ft (assist by R. Jackson)
4:55.0,L. Thomas misses 2-pt dunk from 1 ft, ,10-28, , 
4:52.0, , ,10-28, ,Defensive rebound by R. Jackson
4:48.0, , ,10-28, ,Turnover by R. Jackson (bad pass; steal by D. Smith)
4:45.0,D. Smith makes 2-pt dunk at rim,+2,12-28, , 
4:23.0, , ,12-30,+2,A. Drummond makes 2-pt dunk from 1 ft (assist by L. Galloway)
4:05.0,L. Thomas makes 2-pt jump shot from 22 ft (assist by M. Robinson),+2,14-30, , 
3:57.0, , ,14-30, ,B. Griffin misses 3-pt jump shot from 26 ft
3:55.0,Defensive rebound by A. Trier, ,14-30, , 
3:50.0,Shooting foul by B. Brown (drawn by D. Smith), ,14-30, , 
3:50.0,D. Smith misses free throw 1 of 3, ,14-30, , 
3:50.0,Offensive rebound by Team, ,14-30, , 
3:50.0,D. Smith makes free throw 2 of 3,+1,15-30, , 
3:50.0,M. Hezonja enters the game for D. Dotson, ,15-30, , 
3:50.0, , ,15-30, ,L. Kennard enters the game for B. Brown
3:50.0, , ,15-30, ,I. Smith enters the game for R. Jackson
3:50.0,D. Smith makes free throw 3 of 3,+1,16-30, , 
3:38.0, , ,16-30, ,L. Galloway misses 3-pt jump shot from 24 ft
3:34.0,Defensive rebound by M. Hezonja, ,16-30, , 
3:20.0,Shooting foul by L. Kennard (drawn by M. Robinson), ,16-30, , 
3:20.0,M. Robinson makes free throw 1 of 2,+1,17-30, , 
3:20.0,K. Allen enters the game for D. Smith, ,17-30, , 
3:20.0,M. Robinson makes free throw 2 of 2,+1,18-30, , 
3:16.0, , ,18-30, ,Detroit full timeout
3:10.0, , ,18-30, ,Personal foul by K. Allen (drawn by I. Smith)
3:10.0, , ,18-31,+1,I. Smith makes free throw 1 of 2
3:10.0, , ,18-32,+1,I. Smith makes free throw 2 of 2
2:45.0,M. Hezonja misses 2-pt layup from 4 ft, ,18-32, , 
2:44.0,Offensive rebound by M. Robinson, ,18-32, , 
2:43.0,M. Robinson makes 2-pt layup from 1 ft,+2,20-32, , 
2:30.0, , ,20-34,+2,I. Smith makes 2-pt layup from 3 ft
2:13.0,M. Hezonja misses 2-pt jump shot from 14 ft, ,20-34, , 
2:12.0,Offensive rebound by Team, ,20-34, , 
2:12.0, , ,20-34, ,Loose ball foul by B. Griffin (drawn by M. Robinson)
2:12.0,M. Robinson makes free throw 1 of 2,+1,21-34, , 
2:12.0, , ,21-34, ,T. Maker enters the game for L. Galloway
2:12.0, , ,21-34, ,K. Thomas enters the game for B. Griffin
2:12.0,M. Robinson makes free throw 2 of 2,+1,22-34, , 
1:49.0, , ,22-34, ,L. Kennard misses 2-pt jump shot from 10 ft (block by M. Robinson)
1:49.0,Defensive rebound by M. Robinson, ,22-34, , 
1:40.0,L. Thomas misses 2-pt dunk from 2 ft (block by A. Drummond), ,22-34, , 
1:40.0,Offensive rebound by M. Robinson, ,22-34, , 
1:35.0,M. Robinson misses 2-pt layup from 2 ft, ,22-34, , 
1:33.0, , ,22-34, ,Defensive rebound by A. Drummond
1:32.0, , ,22-37,+3,L. Kennard makes 3-pt jump shot from 27 ft (assist by I. Smith)
1:05.0,M. Hezonja misses 2-pt layup from 5 ft, ,22-37, , 
1:04.0, , ,22-37, ,Defensive rebound by T. Maker
0:57.0, , ,22-37, ,L. Kennard misses 2-pt hook shot from 3 ft
0:57.0, , ,22-37, ,Offensive rebound by L. Kennard
0:57.0, , ,22-37, ,L. Kennard misses 2-pt layup from 1 ft
0:57.0, , ,22-37, ,Offensive rebound by Team
0:57.0,K. Knox enters the game for L. Thomas, ,22-37, , 
0:52.0, , ,22-39,+2,A. Drummond makes 2-pt dunk at rim (assist by L. Kennard)
0:39.0,K. Knox misses 3-pt jump shot from 23 ft, ,22-39, , 
0:37.0, , ,22-39, ,Defensive rebound by A. Drummond
0:31.0, , ,22-39, ,Turnover by I. Smith (lost ball; steal by M. Hezonja)
0:27.0,Turnover by A. Trier (bad pass), ,22-39, , 
0:11.0, , ,22-41,+2,A. Drummond makes 2-pt layup from 1 ft (assist by L. Kennard)
0:03.0,M. Hezonja misses 3-pt jump shot from 31 ft, ,22-41, , 
0:01.0,Offensive rebound by M. Robinson, ,22-41, , 
11:47.0,K. Knox misses 2-pt layup from 7 ft (block by L. Kennard), ,22-41, , 
11:45.0, , ,22-41, ,Defensive rebound by Team
11:28.0, , ,22-41, ,L. Kennard misses 2-pt jump shot from 14 ft (block by M. Robinson)
11:26.0, , ,22-41, ,Offensive rebound by I. Smith
11:23.0, , ,22-41, ,I. Smith misses 3-pt jump shot from 28 ft (block by M. Robinson)
