time,away_description,away_change,score,home_change,home_description
11:35.0, , ,0-0, ,G. Hayward misses 2-pt jump shot from 17 ft
11:33.0,Defensive rebound by J. Collins, ,0-0, , 
11:21.0,Turnover by T. Young (bad pass; steal by D. Graham), ,0-0, , 
11:16.0, , ,0-0, ,Turnover by T. Rozier (bad pass)
11:05.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by T. Young),+3,3-0, , 
10:45.0, , ,3-0, ,P. Washington misses 2-pt jump shot from 3 ft
10:45.0, , ,3-0, ,Offensive rebound by Team
10:42.0, , ,3-0, ,G. Hayward misses 2-pt jump shot from 11 ft
10:40.0,Defensive rebound by C. Capela, ,3-0, , 
10:27.0,Turnover by B. Bogdanović (bad pass; steal by T. Rozier), ,3-0, , 
10:04.0, , ,3-3,+3,D. Graham makes 3-pt jump shot from 26 ft (assist by G. Hayward)
9:50.0,D. Hunter makes 3-pt jump shot from 25 ft (assist by T. Young),+3,6-3, , 
9:34.0, , ,6-3, ,B. Biyombo misses 2-pt hook shot from 9 ft
9:34.0,Defensive rebound by C. Capela, ,6-3, , 
9:29.0,B. Bogdanović makes 2-pt jump shot from 1 ft (assist by T. Young),+2,8-3, , 
9:29.0, , ,8-3, ,Charlotte full timeout
9:04.0, , ,8-3, ,T. Rozier misses 3-pt jump shot from 23 ft
9:02.0, , ,8-3, ,Offensive rebound by B. Biyombo
9:00.0, , ,8-5,+2,G. Hayward makes 2-pt jump shot from 11 ft (assist by D. Graham)
8:46.0,B. Bogdanović misses 3-pt jump shot from 27 ft, ,8-5, , 
8:42.0,Offensive rebound by C. Capela, ,8-5, , 
8:31.0,B. Bogdanović misses 3-pt jump shot from 25 ft, ,8-5, , 
8:28.0,Offensive rebound by J. Collins, ,8-5, , 
8:25.0,D. Hunter misses 3-pt jump shot from 25 ft, ,8-5, , 
8:23.0, , ,8-5, ,Defensive rebound by B. Biyombo
8:16.0, , ,8-5, ,D. Graham misses 3-pt jump shot from 26 ft
8:14.0, , ,8-5, ,Offensive rebound by B. Biyombo
8:03.0, , ,8-5, ,Shooting foul by B. Bogdanović (drawn by D. Graham)
8:03.0, , ,8-6,+1,D. Graham makes free throw 1 of 2
8:03.0, , ,8-7,+1,D. Graham makes free throw 2 of 2
7:55.0,T. Young misses 2-pt layup at rim (block by P. Washington), ,8-7, , 
7:55.0,Offensive rebound by J. Collins, ,8-7, , 
7:54.0,J. Collins makes 2-pt dunk from 2 ft,+2,10-7, , 
7:46.0, , ,10-7, ,Shooting foul by J. Collins (drawn by D. Graham)
7:46.0, , ,10-8,+1,D. Graham makes free throw 1 of 2
7:46.0, , ,10-9,+1,D. Graham makes free throw 2 of 2
7:42.0,Shooting foul by B. Biyombo (drawn by C. Capela), ,10-9, , 
7:42.0,C. Capela makes free throw 1 of 2,+1,11-9, , 
7:42.0,C. Capela makes free throw 2 of 2,+1,12-9, , 
7:26.0, , ,12-9, ,D. Graham misses 3-pt jump shot from 26 ft
7:26.0,Defensive rebound by D. Hunter, ,12-9, , 
7:16.0,T. Young misses 2-pt layup from 2 ft, ,12-9, , 
7:13.0,Offensive rebound by C. Capela, ,12-9, , 
