time,away_description,away_change,score,home_change,home_description
11:35.0,M. Morris misses 2-pt jump shot from 7 ft, ,0-0, , 
11:33.0, , ,0-0, ,Defensive rebound by I. Zubac
11:27.0, , ,0-0, ,N. Batum misses 3-pt jump shot from 25 ft
11:24.0, , ,0-0, ,Offensive rebound by I. Zubac
11:20.0, , ,0-2,+2,I. Zubac makes 2-pt hook shot from 9 ft (assist by E. Bledsoe)
10:57.0,N. Jokić makes 2-pt layup from 2 ft (assist by A. Rivers),+2,2-2, , 
10:44.0, , ,2-4,+2,I. Zubac makes 2-pt layup from 1 ft (assist by E. Bledsoe)
10:24.0,J. Green misses 3-pt jump shot from 25 ft, ,2-4, , 
10:21.0,Offensive rebound by M. Morris, ,2-4, , 
10:20.0,A. Rivers makes 3-pt jump shot from 26 ft (assist by M. Morris),+3,5-4, , 
10:01.0, , ,5-4, ,N. Batum misses 3-pt jump shot from 25 ft
9:58.0,Defensive rebound by M. Morris, ,5-4, , 
9:52.0,W. Barton makes 3-pt jump shot from 25 ft (assist by N. Jokić),+3,8-4, , 
9:40.0, , ,8-6,+2,E. Bledsoe makes 2-pt jump shot from 16 ft
9:27.0,A. Rivers makes 3-pt jump shot from 27 ft (assist by N. Jokić),+3,11-6, , 
9:12.0, , ,11-8,+2,N. Batum makes 2-pt layup from 2 ft (assist by T. Mann)
9:03.0,A. Rivers misses 3-pt jump shot from 26 ft, ,11-8, , 
9:00.0, , ,11-8, ,Defensive rebound by I. Zubac
8:43.0, , ,11-10,+2,T. Mann makes 2-pt jump shot from 12 ft (assist by E. Bledsoe)
8:33.0,M. Morris makes 2-pt layup from 3 ft (assist by N. Jokić),+2,13-10, , 
8:21.0, , ,13-10, ,L. Kennard misses 3-pt jump shot from 26 ft
8:19.0,Defensive rebound by A. Rivers, ,13-10, , 
8:13.0,W. Barton makes 2-pt jump shot from 5 ft,+2,15-10, , 
7:54.0, , ,15-12,+2,N. Batum makes 2-pt dunk from 2 ft (assist by E. Bledsoe)
7:44.0,W. Barton misses 3-pt jump shot from 25 ft, ,15-12, , 
7:39.0, , ,15-12, ,Defensive rebound by L. Kennard
7:29.0, , ,15-14,+2,I. Zubac makes 2-pt hook shot from 7 ft (assist by E. Bledsoe)
7:07.0,A. Rivers misses 2-pt layup from 2 ft (block by I. Zubac), ,15-14, , 
7:06.0, , ,15-14, ,Defensive rebound by Team
6:47.0, , ,15-16,+2,L. Kennard makes 2-pt jump shot from 14 ft (assist by T. Mann)
6:35.0,M. Morris misses 3-pt jump shot from 23 ft, ,15-16, , 
