time,away_description,away_change,score,home_change,home_description
11:38.0, , ,0-2,+2,S. Adams makes 2-pt hook shot from 9 ft
11:26.0,B. Forbes misses 3-pt jump shot from 26 ft, ,0-2, , 
11:23.0, , ,0-2, ,Defensive rebound by S. Adams
11:05.0, , ,0-2, ,S. Adams misses 2-pt layup from 1 ft (block by T. Lyles)
11:02.0,Defensive rebound by L. Aldridge, ,0-2, , 
10:57.0,D. Murray makes 2-pt layup from 1 ft,+2,2-2, , 
10:51.0, , ,2-2, ,Personal foul by D. Murray (drawn by C. Paul)
10:39.0, , ,2-2, ,S. Adams misses 2-pt hook shot from 6 ft
10:36.0,Defensive rebound by T. Lyles, ,2-2, , 
10:25.0,L. Aldridge misses 2-pt jump shot from 14 ft, ,2-2, , 
10:22.0, , ,2-2, ,Defensive rebound by C. Paul
10:14.0, , ,2-2, ,S. Adams misses 2-pt layup from 3 ft
10:14.0, , ,2-2, ,Offensive rebound by S. Adams
10:14.0, , ,2-2, ,Shooting foul by D. Murray (drawn by S. Adams)
10:14.0, , ,2-3,+1,S. Adams makes free throw 1 of 2
10:14.0,D. White enters the game for D. Murray, ,2-3, , 
10:14.0, , ,2-4,+1,S. Adams makes free throw 2 of 2
10:01.0,T. Lyles makes 2-pt jump shot from 16 ft (assist by L. Aldridge),+2,4-4, , 
9:49.0, , ,4-4, ,S. Adams misses 2-pt hook shot from 9 ft
9:46.0,Defensive rebound by L. Aldridge, ,4-4, , 
9:26.0,T. Lyles makes 2-pt layup from 2 ft (assist by B. Forbes),+2,6-4, , 
9:16.0, , ,6-4, ,D. Gallinari misses 2-pt jump shot from 22 ft
9:13.0,Defensive rebound by D. White, ,6-4, , 
9:06.0,B. Forbes misses 2-pt jump shot from 9 ft, ,6-4, , 
9:04.0, , ,6-4, ,Defensive rebound by D. Gallinari
8:59.0, , ,6-4, ,Personal foul by L. Walker (drawn by D. Gallinari)
8:51.0, , ,6-4, ,Turnover by C. Paul (bad pass; steal by T. Lyles)
8:44.0,L. Walker misses 3-pt jump shot from 23 ft, ,6-4, , 
8:41.0, , ,6-4, ,Defensive rebound by S. Adams
8:36.0, , ,6-6,+2,C. Paul makes 2-pt jump shot from 19 ft
8:22.0,L. Aldridge misses 3-pt jump shot from 25 ft, ,6-6, , 
8:19.0, , ,6-6, ,Defensive rebound by S. Adams
8:12.0, , ,6-6, ,C. Paul misses 2-pt jump shot from 12 ft
8:09.0,Defensive rebound by D. White, ,6-6, , 
7:59.0,L. Aldridge makes 2-pt jump shot from 13 ft (assist by D. White),+2,8-6, , 
7:54.0, , ,8-6, ,Turnover by C. Paul (bad pass; steal by L. Walker)
7:51.0,L. Walker makes 2-pt layup from 1 ft,+2,10-6, , 
7:41.0, , ,10-6, ,S. Gilgeous-Alexander misses 2-pt jump shot from 14 ft
7:39.0,Defensive rebound by L. Aldridge, ,10-6, , 
7:28.0,L. Walker misses 2-pt jump shot from 14 ft, ,10-6, , 
7:24.0, , ,10-6, ,Defensive rebound by L. Dort
7:16.0, , ,10-8,+2,D. Gallinari makes 2-pt jump shot from 21 ft (assist by C. Paul)
7:16.0,San Antonio full timeout, ,10-8, , 
7:16.0, , ,10-8, ,N. Noel enters the game for S. Adams
6:58.0,Shooting foul by N. Noel (drawn by L. Aldridge), ,10-8, , 
6:58.0,L. Aldridge makes free throw 1 of 2,+1,11-8, , 
6:58.0,L. Aldridge makes free throw 2 of 2,+1,12-8, , 
6:45.0, , ,12-11,+3,C. Paul makes 3-pt jump shot from 29 ft (assist by D. Gallinari)
6:32.0,Personal foul by S. Gilgeous-Alexander (drawn by D. White), ,12-11, , 
6:32.0,M. Belinelli enters the game for B. Forbes, ,12-11, , 
6:32.0,P. Mills enters the game for L. Walker, ,12-11, , 
6:27.0,Shooting foul by N. Noel (drawn by D. White), ,12-11, , 
6:27.0,D. White makes free throw 1 of 2,+1,13-11, , 
6:27.0,D. White makes free throw 2 of 2,+1,14-11, , 
6:17.0, , ,14-13,+2,D. Gallinari makes 2-pt jump shot from 23 ft (assist by C. Paul)
6:01.0,T. Lyles makes 2-pt layup from 2 ft (assist by D. White),+2,16-13, , 
5:48.0, , ,16-13, ,C. Paul misses 3-pt jump shot from 23 ft
5:47.0, , ,16-13, ,Offensive rebound by L. Dort
5:45.0, , ,16-13, ,D. Gallinari misses 3-pt jump shot from 26 ft
5:44.0, , ,16-13, ,Offensive rebound by Team
5:44.0,Loose ball foul by M. Belinelli (drawn by N. Noel), ,16-13, , 
5:44.0, , ,16-13, ,D. Schröder enters the game for C. Paul
5:39.0, , ,16-13, ,Offensive foul by N. Noel (drawn by P. Mills)
5:39.0, , ,16-13, ,Turnover by N. Noel (offensive foul)
5:39.0, , ,16-13, ,M. Muscala enters the game for N. Noel
